date,id,description,account_handle,account_name,account_id,account_subscribers,statistics_actual_favoriteCount,statistics_actual_retweetCount,hashtags,media
2023-03-23 17:07:37+00:00,1638950641778171915,Faça não Karen coitada depois da bicheira que pegou da base da Virgínia,missurucum,miss urucum 👑,2344791495,2081,2,0,,
2023-03-23 17:05:08+00:00,1638950015862185985,Viciado em fazer piadas envolvendo a base da Virgínia.,rbmguilherme,Rodrigo Guilherme,87804500,162,2,0,,
2023-03-23 17:04:18+00:00,1638949807396888592,"@siteptbr Morri com o ""mais barato do que a base da Virgínia""",_MundoDaClara,Clara no The Eras Tour,1263161596328775682,97,0,0,,
2023-03-23 17:04:00+00:00,1638949728766545920,a proxima vez q eu abrir o tiktok e essa disgraca dessa base da virginia aparecer eu vou me tacar do predio,jeon3kcal,mimi🐁,1507366086446100491,2021,2,0,,
2023-03-23 17:01:56+00:00,1638949209234874368,@central_utada Vai com a base da Virgínia mesmo,celods2,🔴 paradox celodx 🟣,1424062242228785155,1401,0,0,,
2023-03-23 17:01:01+00:00,1638948980791844884,eu realmente não aguento mais a base da virgínia,taeilmoonbr,taeil NOIVO do johnny,1618624487473168384,57,0,0,,
2023-03-23 17:00:38+00:00,1638948881185513479,"@cordeiro_aranha Pelo oq EU li 
O lula comeu o cuzinho do moro usando uma base da Virgínia e agora ele tá com alergia",tay_tas2,Tay santineli💋/ 📚assombrando adeline,1575085731428663298,81,1,0,,
2023-03-23 17:00:18+00:00,1638948798561918998,"@GuilhermeSSNZ @siteptbr Eu achei o senso irônico da pop line muito perfeito nesse post! O ""mais barato que a base da Virginia"" me pegou muito tbm",SuCatrinque,Árvore amarela,3605382803,122,10,0,,
2023-03-23 16:56:20+00:00,1638947800330149906,"Humilhante essa vida!!! Esse ano já fui chamado de base da Virgínia, putinh4 da praça da Sé e presença vip de boteco KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK Q ÓDIO",theythey__,𝚃𝙷𝙴𝚈💣,1604934408145870852,144,1,0,,
2023-03-23 16:54:49+00:00,1638947420586352640,@updatecharts Preferimos a base da Virgínia UC https://t.co/iiYewlBj89,incio_souza,Inácio Souza,1463323516816662528,704,0,0,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fr61_lTWIA4Hkpz?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fr61_lTWIA4Hkpz?format=jpg&name=orig', altText=None)]"
2023-03-23 16:53:51+00:00,1638947177639583760,@choquei Taca base da Virgínia nele,Thiagoandrade93,Thiago Andrade,46629664,456,0,0,,
2023-03-23 16:50:13+00:00,1638946262434062337,"@siteptbr eu achei que a base da Virgínia já tava ruim, agora parece que piorou",leocebola013,corinthiano maloqueiro sofredor,1590918944797429760,10,0,0,,
2023-03-23 16:49:20+00:00,1638946038726664204,@MMeneses71 a base da virgínia,duduzinfera,dudu,1129588945921216513,471,0,0,,
2023-03-23 16:46:44+00:00,1638945383626817539,Quem é Karen Bachini?! e porque a opinião dela da base da Virgínia é importante que tá em alta na rede ao lado?,ajuliianna_,pineapple 🍍,375282302,142,0,0,,
2023-03-23 16:44:03+00:00,1638944707832168448,@siteptbr Se misturar com a base da Virgínia vira super bond https://t.co/jPSYS3LKLZ,mallrgirl_,KOLI,1590377009963827200,6,0,0,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fr6zhr2WIAce48S?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fr6zhr2WIAce48S?format=jpg&name=orig', altText=None)]"
2023-03-23 16:43:47+00:00,1638944640526065677,"testou a base da Virgínia
                    👇 https://t.co/nqTB0b9ZZ9",Th4y_Th4y_,‡Thay‡🐿️♡🌻skin desenho//🏴‍☠️🏳️‍🌈,1440803093453545476,279,3,0,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fr6zcIsWIAU1Gup?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fr6zcIsWIAU1Gup?format=jpg&name=orig', altText=None)]"
2023-03-23 16:43:12+00:00,1638944494870470656,"Cada dia fico mais assustada com essa loucura de vamos tacar hater so pq esta dando engajamento e esta todo mundo atacando
Fico vendo umas influencer tacando hater na virginia ""dando uma de apenas minha opinião"" a pele cheia de acner, mais a base da virginia é obrigada cobrir🤯🤯",TaianeSe,Tayy Nunnes🤯,1897157324,15,0,0,,
2023-03-23 16:42:10+00:00,1638944236216131598,Coitados dos calouros de med uem nem imaginam que vão ter que passar 1 ano inteiro sendo obrigado a usar chapéuzinho fedido a suor e vendendo bombom,lumity666,base da virginia,1421705160565403648,521,6,0,,
2023-03-23 16:40:49+00:00,1638943894007062532,@GaloInfo2 Raposão usou a base da Virgínia???,rodriazevedo_,DJRodrigão,3816348917,225,9,3,,
2023-03-23 16:39:55+00:00,1638943670199091200,"@uoeuxiton @matylinhares @siteptbr mas ele não ta errado não, começa exatamente assim
todo mundo comenta (mesmo falando mal) e depois começa a comprar pra testar e ter propriedade pra falar mal, a base da virginia foi exatamente assim, o trump foi eleito por causa das midias sociais",MUTANCT,j̼͍̟̯͇̯̞̝̣̎͆͛̔͆͗ͧ̓̐o̳̗̻̲a̰̻̮͛ͣͦỏ͆̓̒̇ͤ̈́́̉̃̓ͫ̚,1562853202847887364,118,1,0,,
2023-03-23 16:38:16+00:00,1638943252354048005,@ob4444mi usando base da virginia,gh99tic,scaramouche. ☭,1473722968111030277,266,0,0,,
2023-03-23 16:37:56+00:00,1638943172012261382,toda vez que eu vejo algum meme do vídeo da virgínia falando da base dela eu me mijo de rir,lanna_muniiz,𝒍𝒂𝒏𝒏𝒂,3048449213,1212,0,0,,
2023-03-23 16:37:38+00:00,1638943094006489092,a michelle bolsonaro lançando base mais barata do que a da virginia,ctrlwinx,namorada da mel 🪩,1570072796331474949,173,0,0,,
2023-03-23 16:34:38+00:00,1638942338499092481,Xinguei uma poc hj zuando e ela me chamou de base da Virgínia KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK,theythey__,𝚃𝙷𝙴𝚈💣,1604934408145870852,144,3,0,,
2023-03-23 16:33:25+00:00,1638942034248474642,Gente eu não consigo abrir uma sacola no mercado https://t.co/n7pMASYS1q,aassumpp,base da virginia,1544457110896910337,128,5,0,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fr6xFbmXgAAqicD?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fr6xFbmXgAAqicD?format=jpg&name=orig', altText=None)]"
2023-03-23 16:32:03+00:00,1638941687660593153,@chastnfilms @sandrwbullock vava vc aprova a base da Virgínia?,lmjfucknoff,cherry firefly goth da silva,1562910315993792515,403,1,0,,
2023-03-23 16:31:03+00:00,1638941436434345985,@ttdajuliaag kkkkkkk vai com base da virginia msm,carolinoplz,carolino polacheka,1146841151888076800,182,0,0,,
2023-03-23 16:30:32+00:00,1638941306574585858,@nnaravilhosa @siteptbr tá mais barato que a base da Virgínia 😭,piordaspioress,év 🇧🇷,1582232316197457920,121,2,0,,
2023-03-23 16:29:52+00:00,1638941140995981312,"oi vida, n sou a base da virgínia mas por vc eu me derreto toda 😍",almeidafrr,dreh,1445073553292996614,22,5,1,,
2023-03-23 16:29:36+00:00,1638941071404048389,KKKKKKKKKKKKKKK gente ele passou a base da Virgínia com UMA BANANA,misazape,misa🏴‍☠️,1445074539084488704,31,1,0,,
2023-03-23 16:27:48+00:00,1638940619283243012,@gianlucabarbos4 @maisazucconii da pra comprar 1/4 da base da Virgínia,__marinho_,M.,929073353100546048,84,1,0,,
2023-03-23 16:27:04+00:00,1638940436168593408,o ingresso sendo mais barato q uma base da Virgínia,jaeminsilva,lia 꽃,1614750295346626569,61,0,0,,
2023-03-23 16:26:53+00:00,1638940388001034241,@jiseokjinie @pjmsev Ele tá usando a base da Virgínia,tonnyhique,TONNY VAI VER COLDPLAY DNV,1271886499106246661,19,0,0,,
2023-03-23 16:23:09+00:00,1638939449386999812,"@raphainperth Olha aí marido

https://t.co/Ah2vGpdPOY",iKadrash,Base da Virgínia,115067208,667,1,0,,
2023-03-23 16:23:08+00:00,1638939446598070273,"e eu que comprei a base da Virgínia, jurando que ia me foder dps das resenhas que vi, e simplesmente amei 🤡🥰",biiamartins_b,Bia 😮‍💨,1304468887665364993,20,1,0,,
2023-03-23 16:22:36+00:00,1638939312602468357,"Minha chefe acaba de me dar uma apresentação de 25 páginas pra traduzir pro inglês até às 15h.

I love my job, I love my job https://t.co/iKkviaRV9d",iKadrash,Base da Virgínia,115067208,667,1,0,,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/Fr6unVPXwAEtdnZ.jpg', variants=[VideoVariant(url='https://video.twimg.com/tweet_video/Fr6unVPXwAEtdnZ.mp4', contentType='video/mp4', bitrate=0)], altText='emily blunt work GIF by 20th Century Fox Home Entertainment')]"
2023-03-23 16:21:38+00:00,1638939067126611969,@siteptbr É sobre a base porcaria da virginia?,RedMaryS2,🎮Mary🎮,1077286726564044801,64,0,0,,
2023-03-23 16:21:19+00:00,1638938989565554688,"🚨 VEJA: Morando de aluguel, Michelle Bolsonaro lança linha de skin care junto com seu pet gay.

O kit com 2 produtos custam R$ 149,90, mais barato do que a base da Virginia! https://t.co/GlAZyv5T6X",alexlimareal,αℓєx,233898853,28597,0,0,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fr6uPBhWYAAxk4-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fr6uPBhWYAAxk4-?format=jpg&name=orig', altText=None), Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1638938890961575936/pu/img/8wfM3kwCoiUWZW32.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1638938890961575936/pu/vid/480x852/n-VsZV5kY8M8JzXo.mp4?tag=12', contentType='video/mp4', bitrate=950000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1638938890961575936/pu/vid/320x568/ofKuKRB_ZqxJUesO.mp4?tag=12', contentType='video/mp4', bitrate=632000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1638938890961575936/pu/pl/Zno09NGd9EcWsMov.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1638938890961575936/pu/vid/720x1280/RrxwvZwSeDaNYsbw.mp4?tag=12', contentType='video/mp4', bitrate=2176000)], duration=72.582, views=141, altText=None)]"
2023-03-23 16:21:05+00:00,1638938928530038784,"@gabrielbriolli @iairafaa confesso q toda vez que eu vejo, eu imagino gabriel fazendo ueeeen, isso que eu nem ouvi ainda https://t.co/qkFxKybAZT",ednankf,base da virginia,1251741197183389696,217,0,0,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fr6uRMJWwAEasxE?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fr6uRMJWwAEasxE?format=jpg&name=orig', altText=None)]"
2023-03-23 16:20:44+00:00,1638938843234590722,tadinho usou a base da virginia,afrobutch_,karou,1183559534041804800,13,0,0,,
2023-03-23 16:19:38+00:00,1638938564321845248,"@3331layla é tipo a base da Virginia, sai a um preço absurdo depois ta sempre em oferta",yellow_allstar,ui,1210555796,250,0,0,,
2023-03-23 16:19:16+00:00,1638938470604308481,o calango testando a base da virginia foi demais pra mim kkkkkkkkkkkkkk,lovewoland,líviɑ 9¾,1255625039313059841,2081,0,0,,
2023-03-23 16:18:59+00:00,1638938400731324417,O calango testando a base da Virgínia???,10Evesilva,🄹🅄🄿🄸🅃🄴🅁_🌈,1098695947754852352,475,0,0,,
2023-03-23 16:18:13+00:00,1638938206711193600,@hatjebruna @siteptbr n sei se perdi mais no pet gay ou na base da Virgínia,biancaralhoo,Tinker Bell,1044074656301547520,341,0,0,,
2023-03-23 16:17:51+00:00,1638938114113642507,@jottape1921 passaram a base da Virgínia no mascote vsf,thalyso96_,𝐓𝐇96,1422653992048398345,48,0,0,,
2023-03-23 16:16:49+00:00,1638937854050177024,@dreamingwolve ele ta usando a base da virginia?,fishmoonm,Shirø🐏,1373644353076334594,3053,1,0,,
2023-03-23 16:16:18+00:00,1638937726299848708,@siteptbr “…Mais barato do que a base da Virginia” me pegou muito kkkkkkkkk,adraudem_,um conto de falhas,952465521030647808,83,0,0,,
2023-03-23 16:13:20+00:00,1638936977943805952,"a base da virgínia derrete com agua, e eu me derreto com esse teu sorriso 🤙",v4mpcrisx,cris,1303093202396811267,48,1,1,,
2023-03-23 16:12:39+00:00,1638936805532749829,@profTaifisica Com ele vendo a karen bachini falando mal da base da virginia https://t.co/ITF0bLgZOZ,artistoioi,André Felipe,1495368190687383552,19,1,0,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fr6sVetWAAYrPRk?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fr6sVetWAAYrPRk?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/Fr6sVsOXwAImsjg?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fr6sVsOXwAImsjg?format=jpg&name=orig', altText=None)]"
2023-03-23 16:11:58+00:00,1638936635625598977,@siteptbr Se for pra ficar igual ela prefiro a base da Virgínia Pt,puipuiacabou,Proletária Cansada,1169346851650359296,2942,0,0,,
2023-03-23 16:11:48+00:00,1638936594055831558,@siteptbr Aposto que o povo que comprou a base da Virginia vai comprar a base da Bolsonara,SilorDayas,si 🏳️‍🌈,425076967,1286,0,0,,
2023-03-23 16:09:07+00:00,1638935916466126848,sem base da virginia / com base da virginia https://t.co/KwIL27fN1r,redxlovers,ִֶָ,906231264830783489,6177,2,0,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fr6rhvjXwAIQLxR?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fr6rhvjXwAIQLxR?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/Fr6rh7qWwAERMHv?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fr6rh7qWwAERMHv?format=jpg&name=orig', altText=None)]"
2023-03-23 16:09:00+00:00,1638935888733388800,@siteptbr Mais barato q a base da Virgínia KKKKKKKKKKKKKK,laviih_,🌻,1349084041035841537,48,0,0,,
2023-03-23 16:08:06+00:00,1638935664342319106,N consigo mais ver um padre jogando água benta que dou uma risadinha lembrando do tweet dizendo que é o padre vendo quem tá com a base da Virgínia kkkkk,mareduds,Duds 🔮,1544026412021071872,68,1,0,,
2023-03-23 16:07:16+00:00,1638935452659994624,@muramente a base da virginia 😔🤏,henrique_dantas,Henrique dant.as,18300326,367,1,0,,
2023-03-23 16:07:12+00:00,1638935437094924288,@leo_vasques 😂,rodrigotorresb,Base da Virginia,280385602,19050,1,0,,
2023-03-23 16:06:16+00:00,1638935200028672004,gente e a base da virginia?,Vini_Samba,Vini Lang,1592151013,214,0,0,,
2023-03-23 16:06:00+00:00,1638935134622691329,Isso é muito real… tirando a parte do social que ainda estou em construção depois de muito sofrimento na pandemia https://t.co/JmbDPSjZ1z,bruardo97,bruuuuu 🐨🏳️‍🌈,2743882840,323,0,0,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fr6q0IWXgAkCdVI?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fr6q0IWXgAkCdVI?format=jpg&name=orig', altText=None)]"
2023-03-23 16:04:22+00:00,1638934721852854272,"@Letcooviski Se o Lúcio Weber disse então eu acredito, o kingo tem vivência",ribeiro_dez,ribeiro,4075507822,184,2,0,,
2023-03-23 16:02:13+00:00,1638934182754918400,Michelle Bolsonaro lançou linha de skin care e o kit é mais barato que a base da Virginia  https://t.co/d2GLQehGWY,nicolaschmeling,nicolas | 📖: Teto Para Dois,779029775130189825,1251,108,5,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1608203596218220544/pu/img/geSd0LvuSiQFMI4D.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1608203596218220544/pu/pl/mF9_6i1DT8HFtqwD.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1608203596218220544/pu/vid/480x562/dEUT_0CgQO6SMIfp.mp4?tag=12', contentType='video/mp4', bitrate=950000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1608203596218220544/pu/vid/320x374/xit2IGETyMLXQJKg.mp4?tag=12', contentType='video/mp4', bitrate=632000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1608203596218220544/pu/vid/720x844/V8LNvWCa5S9qOXFa.mp4?tag=12', contentType='video/mp4', bitrate=2176000)], duration=18.633, views=443652, altText=None)]"
2023-03-23 16:01:59+00:00,1638934122570579969,Calango testando a base da Virgínia https://t.co/6O6xWSXfRi,lovhetian,gabi៹,1257860709569966082,6477,70,9,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fr6p5QEXoAYt3kn?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fr6p5QEXoAYt3kn?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/Fr6p5i1XwAA2ivI?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fr6p5i1XwAA2ivI?format=jpg&name=orig', altText=None)]"
2023-03-23 15:56:28+00:00,1638932734402863107,acabei de testar a base da virgínia e a semelhança com uma massa corrida é chocante,milenaframalho_,𝐦𝐢𝐥𝐞𝐧𝐚,589498624,611,0,0,,
2023-03-23 15:56:02+00:00,1638932626193936386,@MartinsGb Iiiii quero saber,xuliasantana,Base da virginia,828740652607401985,305,1,0,,
2023-03-23 15:52:13+00:00,1638931664104505344,hoje que eu ia ficar zanzando no centro simplesmente apagao. que ferias legaizissimasssssss,pamdorasboxx,base da virginia,804869707518144512,63,0,0,,
2023-03-23 15:51:30+00:00,1638931482801582083,Meu presidente ❤️,bruardo97,bruuuuu 🐨🏳️‍🌈,2743882840,323,0,0,,
2023-03-23 15:50:57+00:00,1638931344452640768,"@rodrigotorresb ""Base da Virgínia"" https://t.co/k9BHgEf8ka",leo_vasques,Leo Vasques,295464380,32,1,0,,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/Fr6nXcAX0AELzMX.jpg', variants=[VideoVariant(url='https://video.twimg.com/tweet_video/Fr6nXcAX0AELzMX.mp4', contentType='video/mp4', bitrate=0)], altText='Lmao Spit Take GIF')]"
2023-03-23 15:50:47+00:00,1638931303830568962,@MartinsGb Iiiiiiii,xuliasantana,Base da virginia,828740652607401985,305,1,0,,
2023-03-23 15:50:00+00:00,1638931108917047296,"E vamos de pagar correios pra entregar uma citacao, pq né...esperar 03 meses pra um oficial de justiça fazer ta dificil... e a Comarca é imensa...",ribeiro_dez,ribeiro,4075507822,184,0,0,,
2023-03-23 15:47:39+00:00,1638930513967628291,Eu saindo em silêncio da reunião,xuliasantana,Base da virginia,828740652607401985,305,0,0,,
2023-03-23 15:47:15+00:00,1638930415724507143,"@siteptbr ""Mais barato q a base da Virgínia"" foi f0da kakakkakakaak",yesverygood_,é_sobreisso,1528188944290136064,5,0,0,,
2023-03-23 15:42:58+00:00,1638929335233937414,"o calango testando a base da virginia,não tankei nadinha KAJSHSJKSKAKKAKKKKKKKK",malu__768,luyza,1487550207424401408,9,0,0,,
2023-03-23 15:42:22+00:00,1638929186583879681,"O diálogo!

Eu: Porém, peguei OJERIZA e não consigo mais usar máscara.

@auf: Vou usar a base da Virgínia que protege igual",livbrandao,Liv Brandão 🤓,8172492,21724,14,2,,
2023-03-23 15:42:11+00:00,1638929141842993158,quero comprar a base da Virgínia pra tapar os buracos q tem no meu coração 😩,feiticeirakkjkj,𝕹𝖎𝖓𝖋𝖆 𝕽𝖊𝖕𝖗𝖎𝖒𝖎𝖉𝖆,1184149782941573120,86,0,0,,
2023-03-23 15:41:53+00:00,1638929064223178752,"@stormigabe Você foi muito grandão em responder a altura por tanto desaforo. Espero que você consiga ir no evento e dar a volta por cima… esse cara é muito ordinári0

❤️",bruardo97,bruuuuu 🐨🏳️‍🌈,2743882840,323,30,0,,
2023-03-23 15:41:32+00:00,1638928974549078017,"@siteptbr Você usa a base da Virgínia pra cara necrosar e depois faz esse skin care pra cara cair, combo perfeito",ungodly_kali,cinnamon_kali,1330939039135002625,33,0,0,,
2023-03-23 15:41:24+00:00,1638928941955293184,"@siteptbr AHHAHAHAHAHAHAHA MEU DEUS DO CEU! A legenda ja tava boa, dizendo que era mais barata que a base da virginia, agora esse comentário! LACROU DEMAIS AHAHHAHAHAHAHAHAHAHA",moafs14,Môa,1485796065722961921,14,2,0,,
2023-03-23 15:39:49+00:00,1638928543135461378,"@poseida0 @stormigabe Eu tbm! Mas garantiria se o chefe (ou o pau no cu) tivesse dito e formalizado por email q o moço poderia se ausentar nos dias q ele combinou.

@stormigabe amg, n sei bem qto tpo você trab, mas sempre q puder formalize td por email, pois numa dessa vc tá mais seguro. boa sorte ❤️",bruardo97,bruuuuu 🐨🏳️‍🌈,2743882840,323,4,0,,
2023-03-23 15:39:17+00:00,1638928409915957252,@siteptbr old que ela se inspirou na base da Virgínia,ntlfrlm,chuu do loona,1004425705902477312,213,0,0,,
2023-03-23 15:38:40+00:00,1638928256320647169,e minha vo que tava me perguntando agora sobre a treta da base da virginia KKK,hey_oceano,Giulia,189302166,320,0,0,,
2023-03-23 15:37:16+00:00,1638927904267485184,@siteptbr Preferimos a base da Virginia https://t.co/axs2BPjMC8,leonmelo,Leon ☀️,167909962,446,1,0,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fr6kPcWXwAQZkt9?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fr6kPcWXwAQZkt9?format=jpg&name=orig', altText=None)]"
2023-03-23 15:36:56+00:00,1638927819848794113,Nossa to no meet com uma menina que a cara da Brenda que mora com a gi,xuliasantana,Base da virginia,828740652607401985,305,0,0,,
2023-03-23 15:36:35+00:00,1638927730128351232,Uma Pacco custando 300 reais sendo que um tombo já amassa... pior que a base da Virgínia,imaantifragile,𝑆𝑤𝑒𝑒𝑡𝑒𝑠𝑡 𝑃𝑖𝑒,1373324467859030019,691,0,0,,
2023-03-23 15:36:21+00:00,1638927672985223173,@siteptbr Base da Virgínia vai sair do foco agora é a vez do skin care do bolsominions 💣,gustavocasiano,Cassioutro,751757490,336,0,0,,
2023-03-23 15:35:53+00:00,1638927554248679425,"Irei correr atrás do balde que eu chutei ano passado repetidas vezes, sim senhoressssss https://t.co/c1tAKX6404",ednankf,base da virginia,1251741197183389696,217,3,0,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fr6j7DZXoAAszZD?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fr6j7DZXoAAszZD?format=jpg&name=orig', altText=None)]"
2023-03-23 15:34:13+00:00,1638927133308223491,@FutParodias @futebol_info Base da Virgínia,timbudonautico,Timbu do Náutico 🇦🇹🐭,1593962195531997188,21,0,0,,
2023-03-23 15:31:56+00:00,1638926559368101888,@siteptbr Prefiro comprar a base da Virgínia do que dar um real pra esse povo,Deixafalarrrr,lulilu 📖 : Todas as suas imperfeições (CH),828288516740231168,17,0,0,,
2023-03-23 15:31:44+00:00,1638926510047256577,@siteptbr A gente prefere a base da Virgínia https://t.co/MjCQzvEwAe,SheeranSnow_,JOTINHA🔱 Subtract is coming➖💛,1354439105308995584,598,65,0,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fr6i-OhXoAEQAIa?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fr6i-OhXoAEQAIa?format=jpg&name=orig', altText=None)]"
2023-03-23 15:24:50+00:00,1638924772217352192,Aiai a flushy usando a base da Virgínia,Tavin_duart,Lucio,1635724322051424338,1,2,1,,
2023-03-23 15:24:09+00:00,1638924602783981571,"Queria entender pq as amigas hétero sempre estão pegando homens feios, as amigas de vcs tb pegam caras feios? https://t.co/qSv6kzbDsw",ednankf,base da virginia,1251741197183389696,217,4,0,,"[Photo(previewUrl='https://pbs.twimg.com/media/Fr6hPRZXgAAqRfS?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fr6hPRZXgAAqRfS?format=jpg&name=orig', altText=None)]"
2023-03-23 15:24:02+00:00,1638924572098453504,o raposão usando a base da vírginia,lucassilvx,daniel fugitivo te amamos pezzolano,720103001965387778,1969,4,0,,
2023-03-23 15:20:43+00:00,1638923737813725186,"Tá curtindo meus Tweet pq, quer me bjr?",eurodriguexxx,Base da Virgínia,1144771999006429187,373,0,0,,
2023-03-23 15:20:11+00:00,1638923604992589829,@dan_qvdo @MorettoRJ achei os peitões parecidos mesmo,ednankf,base da virginia,1251741197183389696,217,3,0,,
2023-03-23 15:18:42+00:00,1638923228700614656,@ralouu @guiberjeaut @BaixaEssaPorra @BaixadorDeVideo,ednankf,base da virginia,1251741197183389696,217,0,0,,
2023-03-23 15:15:40+00:00,1638922467539402752,@mannacarolis foi de base da virgínia,ju_fragozo,julinhaa,3115964236,1167,0,0,,
2023-03-23 15:15:24+00:00,1638922399109517313,"@Leo_Oliveiraa4 @Apple Amigo, está demais isso, meu celular tem nem um ano e a saúde da bateria tá pior que minha saúde",eurodriguexxx,Base da Virgínia,1144771999006429187,373,1,0,,
2023-03-23 15:14:17+00:00,1638922119869353984,@t3ddyyyyy faz um vídeo testando a base da Virgínia,luhyqns_,Luh PILANTRA,1615029141564162061,85,1,0,,
2023-03-23 15:11:12+00:00,1638921343520456704,"Triste, menos um",eurodriguexxx,Base da Virgínia,1144771999006429187,373,1,0,,
2023-03-23 15:09:31+00:00,1638920918977368065,@juhliagomes_ @felipeplz Os ingressos do twice tão na mesma vibe da virginia vendendo a base,vitfr_,. | JS1 IS COMING,1242141641105948683,186,29,0,,
2023-03-23 15:09:28+00:00,1638920905328848896,"Qualquer personagem: O José Miguel atropelou duas idosas, traficou dois quilos de coca, comprou a base da Virgínia, te traiu com a Ivana, Henriqueta, Isabel, Maria da Luz, Loreta, com sua mãe Cecília, com o Padre Justino, votou no Bolsonaro

Valentina: Ai mds vou terminar com ele",EduMotocas,Edu Motocas é um leão bravo,512274408,794,17,1,,
2023-03-23 15:08:54+00:00,1638920763792060416,como eu odeio burocracia,rafaelfelipeL,base da virginia,1242262862,968,1,0,,
2023-03-23 15:08:45+00:00,1638920728253792258,"simplesmente decidi que vou fazer meu trabalho de CX e gestão de relacionamento sobre a base da Virginia e como ela pode conter esta crise, se eu tirar 10 eu me considerarei mercadóloga formada",mttnalu,𖤐 444 𖤐,1202560478649733122,97,1,0,,
2023-03-23 15:06:19+00:00,1638920113448697857,Do que adianta ser linda se usa base da Virgínia?,nickalquingel,I'm moonlight of ur sunrise,1147903772196311045,178,1,0,,
2023-03-23 15:02:30+00:00,1638919154534174720,@futebol_info Kkkkkk o raposão usou a base da Virgínia,MickeiasSccp,✰ᴍɪᴄᴋᴇɪᴀs✰ˢᶜᶜᵖ,1427745354435473410,533,0,0,,
2023-03-23 15:02:30+00:00,1638919153229733888,A Déia (@NaoInviabilize ) na história PRIMO (LUZ ACESA) ia contar a história da Virgínia! Primeiramente achei que era uma história sobre o TERROR que aquela base é.,_AtRedBar,CarecaDeBoné 🔮,862138725895204868,203,0,0,,
2023-03-23 14:56:28+00:00,1638917634778357760,"Queria uma base da Virgínia pra testar, eu sou muito azar com base Matte, nenhuma segura a oleosidade da minha pele",vitoria_landin,𝕰𝖚 𝖒𝖊𝖒𝖔,725057543366660100,597,0,0,,
2023-03-23 14:55:37+00:00,1638917420332072962,@GirlsLoveNews se tiver pelo menos uma bitoquinha entre a han so hee com a outra atriz eu vou de base da virgínia em,srtxlisa_,¡𝒅𝒓𝒚!《꽃》 🥀,3396668397,1635,32,0,,
2023-03-23 14:52:02+00:00,1638916517562576898,"eu tenho frequentemente o pensamento de que nunca vou ser uma boa profissional, que não sirvo pra isso",giuubarretoo,base da virginia,1384156618359668747,49,1,0,,
